campaign,date,cost,impressions,clicks,sessions,transactions,revenue,revenue_web,revenue_app,Medio,TipoCampaña
aw_chedraui_branding_see_yt_line_up_short_diciembre-2024,2024-12-30,"$2,485.13","49,534",0,0,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_line_up_short_diciembre-2024,2024-12-31,"$2,206.98","43,990",5,1,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-15,"$4,143.03","98,218","1,885","1,266",3,"$5,313.10","$4,861.10",$452.00,aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-16,"$4,296.25","85,938","1,831","1,396",14,"$12,969.50","$11,281.10","$1,688.40",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-17,"$2,197.44","55,525","1,283","1,056",17,"$20,041.69","$20,041.69",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-18,"$2,289.56","63,121","1,565","1,353",18,"$28,111.70","$26,493.30","$1,618.40",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-19,"$2,164.49","59,584","1,562","1,359",16,"$31,355.08","$31,355.08",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-20,"$2,164.82","60,552","1,820","1,645",38,"$37,051.44","$33,354.18","$3,697.26",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-21,"$2,101.43","57,410","1,664","1,495",23,"$42,006.79","$39,629.39","$2,377.40",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-22,"$2,040.50","50,601","1,478","1,351",26,"$48,914.70","$45,509.20","$3,405.50",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-23,"$1,961.05","54,136","1,569","1,560",36,"$59,921.54","$47,323.84","$12,597.70",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-24,"$1,901.77","56,267","1,501","1,133",10,"$21,010.13","$19,578.34","$1,431.79",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-25,"$2,018.41","39,547","1,133","1,057",12,"$52,108.65","$45,455.60","$6,653.05",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-26,"$4,374.66","77,729","1,939","1,683",14,"$21,607.70","$19,376.50","$2,231.20",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-27,"$4,108.91","84,199","2,144","1,931",15,"$15,952.35","$13,495.05","$2,457.30",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-28,"$4,048.84","85,926","2,374","2,045",18,"$34,390.51","$20,464.45","$13,926.06",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-29,"$4,020.35","88,267","2,473","2,064",32,"$22,550.88","$17,597.75","$4,953.13",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-30,"$3,912.59","81,375","2,297","2,167",34,"$55,874.32","$51,610.90","$4,263.42",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2024-12-31,"$3,472.72","78,757","2,275","2,005",25,"$52,841.13","$50,328.18","$2,512.95",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2025-01-01,"$2,088.99","43,139","1,336","1,345",11,"$15,049.26","$12,222.16","$2,827.10",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2025-01-02,"$1,966.12","48,082","1,563","1,576",29,"$21,672.23","$16,446.33","$5,225.90",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2025-01-03,"$2,059.19","52,237","1,931","1,852",36,"$36,784.47","$26,341.62","$10,442.85",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2025-01-04,"$2,009.05","59,807","2,220","2,027",32,"$38,636.33","$36,503.53","$2,132.80",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2025-01-05,"$2,042.76","53,489","1,855","1,743",17,"$18,939.51","$14,677.22","$4,262.29",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2025-01-06,"$3,016.87","76,514","2,167","1,848",19,"$37,258.73","$34,182.76","$3,075.97",aw,PLA
aw_chedraui_branding_low_do_pla_all_product_v1,2025-01-07,"$3,089.48","81,490","2,082","1,860",24,"$38,978.43","$36,623.71","$2,354.72",aw,PLA
aw_chedraui_ecomm_do_pmax_all_product,2024-12-15,"$3,177.83","139,579","2,455","1,914",31,"$28,890.84","$24,281.25","$4,609.59",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-16,"$1,755.37","100,089","1,724","1,594",21,"$17,161.41","$10,290.49","$6,870.92",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-17,"$2,044.89","102,302","1,755","1,593",19,"$21,295.11","$16,711.67","$4,583.44",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-18,"$2,265.70","100,323","1,797","1,626",28,"$20,997.66","$18,030.03","$2,967.63",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-19,"$1,557.24","80,016","1,405","1,273",16,"$9,625.51","$8,074.50","$1,551.01",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-20,"$2,565.00","107,948","2,394","2,461",67,"$66,799.26","$54,914.48","$11,884.78",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-21,"$2,313.04","101,510","2,281","2,257",42,"$30,351.15","$21,073.87","$9,277.28",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-22,"$2,312.57","115,893","2,844","2,674",60,"$51,108.57","$34,884.29","$16,224.28",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-23,"$2,002.28","117,813","2,952","2,891",38,"$28,335.31","$19,939.64","$8,395.67",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-24,"$1,269.44","80,348","1,698","1,611",17,"$16,356.64","$13,036.60","$3,320.04",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-25,"$2,251.62","102,392","2,091","1,986",10,"$14,536.99","$8,648.30","$5,888.69",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-26,"$1,472.41","63,721","1,372","1,681",30,"$22,960.87","$16,762.95","$6,197.92",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-27,"$1,557.16","94,658","2,247","2,239",42,"$41,523.22","$29,339.85","$12,183.37",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-28,"$2,626.58","125,844","2,963","2,731",49,"$55,213.05","$37,162.09","$18,050.96",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-29,"$1,360.48","99,957","2,351","2,358",44,"$33,792.98","$19,301.54","$14,491.44",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-30,"$2,564.48","123,635","2,882","2,967",70,"$68,397.34","$46,487.06","$21,910.28",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2024-12-31,$757.50,"62,280","1,109","1,536",38,"$33,603.08","$15,586.17","$18,016.91",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-01,"$1,388.45","98,876","2,299","2,159",19,"$13,470.16","$9,569.88","$3,900.28",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-02,"$4,687.24","226,303","4,559","4,096",40,"$51,133.29","$32,935.60","$18,197.69",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-03,"$5,143.35","207,066","4,819","4,279",83,"$72,947.20","$38,661.24","$34,285.96",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-04,"$4,833.48","247,778","5,772","4,875",56,"$68,754.06","$43,519.61","$25,234.45",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-05,"$3,640.04","202,420","4,351","3,928",51,"$39,678.78","$24,257.11","$15,421.67",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-06,"$6,454.60","260,080","4,740","4,298",48,"$40,988.26","$19,913.80","$21,074.46",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-07,"$1,555.76","126,267","1,964","2,404",30,"$19,067.86","$9,620.15","$9,447.71",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-08,"$2,208.35","142,829","2,465","2,679",33,"$18,724.83","$12,789.51","$5,935.32",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-09,"$1,987.79","116,355","1,791","2,139",26,"$14,355.80","$10,569.50","$3,786.30",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-10,"$3,703.29","161,836","2,856","3,386",98,"$106,061.75","$14,072.54","$91,989.21",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-11,"$2,733.91","142,654","2,470","2,714",49,"$32,956.58","$3,183.55","$29,773.03",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-12,"$4,019.15","180,623","3,500","3,531",72,"$49,759.03","$11,835.58","$37,923.45",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-13,"$3,111.24","132,090","2,508","2,515",45,"$26,156.16","$13,546.08","$12,610.08",aw,PMAX
aw_chedraui_ecomm_do_pmax_all_product,2025-01-14,$758.81,"28,348",525,294,2,$926.12,$568.20,$357.92,aw,PMAX
aw_chedraui_branding_low_do_pla_jugueteria,2025-01-08,"$2,007.94","74,603","1,219",731,1,$436.00,$436.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_jugueteria,2025-01-09,"$2,096.68","77,354","1,542","1,038",6,"$7,856.00","$6,857.00",$999.00,aw,PLA
aw_chedraui_branding_low_do_pla_jugueteria,2025-01-10,"$2,088.79","85,684","1,556","1,010",5,"$2,785.48","$2,785.48",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_jugueteria,2025-01-11,"$1,295.69","58,318","1,173",783,4,"$6,907.05","$6,907.05",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_jugueteria,2025-01-12,$596.82,"29,162",601,489,2,$328.50,$220.00,$108.50,aw,PLA
aw_chedraui_branding_low_do_pla_jugueteria,2025-01-13,$805.84,"33,463",675,491,3,$648.00,$198.00,$450.00,aw,PLA
aw_chedraui_branding_low_do_pla_jugueteria,2025-01-14,$136.55,"5,361",97,42,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_all_product,2025-01-08,"$3,042.18","74,430","1,505","1,118",3,$731.20,$582.20,$149.00,aw,PLA
aw_chedraui_branding_low_do_pla_all_product,2025-01-09,"$3,084.05","71,427","1,831","1,345",4,"$1,172.50","$1,172.50",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_all_product,2025-01-10,"$3,174.01","70,093","1,633","1,374",23,"$31,462.94","$28,222.44","$3,240.50",aw,PLA
aw_chedraui_branding_low_do_pla_all_product,2025-01-11,$797.69,"22,833",621,630,11,"$17,101.31","$16,317.41",$783.90,aw,PLA
aw_chedraui_branding_low_do_pla_all_product,2025-01-12,$510.46,"14,070",404,370,4,"$15,390.55","$14,359.40","$1,031.15",aw,PLA
aw_chedraui_branding_low_do_pla_all_product,2025-01-13,"$2,658.79","53,056","1,257",991,1,$217.00,$217.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_all_product,2025-01-14,$194.68,"4,262",97,58,1,"$8,299.00",$0.00,"$8,299.00",aw,PLA
aw_chedraui_branding_low_do_pla_apuestas,2025-01-08,"$5,014.08","112,865","2,460","1,551",9,"$3,852.57","$3,852.57",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_apuestas,2025-01-09,"$5,095.46","138,313","4,146","2,853",21,"$12,899.05","$9,462.80","$3,436.25",aw,PLA
aw_chedraui_branding_low_do_pla_apuestas,2025-01-10,"$4,197.22","128,190","3,400","2,556",52,"$33,062.57","$29,566.38","$3,496.19",aw,PLA
aw_chedraui_branding_low_do_pla_apuestas,2025-01-11,"$4,179.20","122,186","3,391","2,682",37,"$24,394.34","$16,085.12","$8,309.22",aw,PLA
aw_chedraui_branding_low_do_pla_apuestas,2025-01-12,"$2,290.67","88,681","2,626","2,195",53,"$20,891.07","$13,879.57","$7,011.50",aw,PLA
aw_chedraui_branding_low_do_pla_apuestas,2025-01-13,"$5,119.17","152,556","4,174","2,894",38,"$20,404.25","$18,345.55","$2,058.70",aw,PLA
aw_chedraui_branding_low_do_pla_apuestas,2025-01-14,$569.60,"19,842",494,192,2,"$1,564.65","$1,295.00",$269.65,aw,PLA
aw_chedraui_branding_low_do_pla_tecnologia,2025-01-08,"$7,030.81","185,312","4,544","3,326",18,"$21,530.83","$20,043.80","$1,487.03",aw,PLA
aw_chedraui_branding_low_do_pla_tecnologia,2025-01-09,"$7,318.83","280,174","8,963","6,997",56,"$28,366.87","$26,083.57","$2,283.30",aw,PLA
aw_chedraui_branding_low_do_pla_tecnologia,2025-01-10,"$7,315.31","285,100","9,064","7,593",123,"$76,194.74","$50,850.69","$25,344.05",aw,PLA
aw_chedraui_branding_low_do_pla_tecnologia,2025-01-11,"$7,344.13","318,620","10,575","8,770",107,"$113,566.91","$95,456.43","$18,110.48",aw,PLA
aw_chedraui_branding_low_do_pla_tecnologia,2025-01-12,"$7,253.68","295,176","10,115","8,890",108,"$90,189.35","$76,774.12","$13,415.23",aw,PLA
aw_chedraui_branding_low_do_pla_tecnologia,2025-01-13,"$8,285.63","346,488","11,242","8,735",100,"$80,738.37","$62,226.53","$18,511.84",aw,PLA
aw_chedraui_branding_low_do_pla_tecnologia,2025-01-14,$928.18,"37,981","1,189",712,3,"$1,096.00","$1,096.00",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_vinos_licores,2025-01-08,"$1,007.26","32,432",641,423,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_vinos_licores,2025-01-09,"$1,040.64","41,338","1,007",692,3,"$1,830.00","$1,830.00",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_vinos_licores,2025-01-10,"$1,049.61","46,864","1,126",802,5,"$5,470.50","$3,981.00","$1,489.50",aw,PLA
aw_chedraui_branding_low_do_pla_vinos_licores,2025-01-11,"$1,100.86","64,886","1,527",992,2,"$1,467.00","$1,121.00",$346.00,aw,PLA
aw_chedraui_branding_low_do_pla_vinos_licores,2025-01-12,$823.27,"46,812","1,088",762,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_vinos_licores,2025-01-13,"$1,228.49","50,410","1,142",824,4,"$6,679.35","$6,314.10",$365.25,aw,PLA
aw_chedraui_branding_low_do_pla_vinos_licores,2025-01-14,$97.78,"4,884",97,38,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_linea-blanca,2025-01-08,"$2,014.56","39,295",683,462,2,"$14,890.00","$7,495.00","$7,395.00",aw,PLA
aw_chedraui_branding_low_do_pla_linea-blanca,2025-01-09,"$2,067.44","42,447",864,618,3,"$32,545.00","$32,545.00",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_linea-blanca,2025-01-10,"$2,195.85","39,932",657,541,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_linea-blanca,2025-01-11,"$2,075.96","50,940",853,638,2,"$11,927.05","$11,927.05",$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_linea-blanca,2025-01-12,"$2,183.36","51,367",961,656,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_linea-blanca,2025-01-13,"$2,269.30","51,996","1,028",844,2,"$7,372.80","$7,195.00",$177.80,aw,PLA
aw_chedraui_branding_low_do_pla_linea-blanca,2025-01-14,$235.46,"7,674",144,75,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_low_do_pla_super,2025-01-08,"$3,016.65","160,175","2,954","1,953",10,"$7,819.14","$7,221.54",$597.60,aw,PLA
aw_chedraui_branding_low_do_pla_super,2025-01-09,"$3,107.33","254,654","5,167","3,346",12,"$4,934.59","$4,627.59",$307.00,aw,PLA
aw_chedraui_branding_low_do_pla_super,2025-01-10,"$3,166.03","235,578","4,997","3,553",20,"$9,258.92","$8,607.22",$651.70,aw,PLA
aw_chedraui_branding_low_do_pla_super,2025-01-11,"$1,525.33","185,251","4,064","3,028",15,"$9,065.18","$5,209.21","$3,855.97",aw,PLA
aw_chedraui_branding_low_do_pla_super,2025-01-12,"$1,483.22","188,832","3,842","2,934",20,"$7,490.58","$4,221.40","$3,269.18",aw,PLA
aw_chedraui_branding_low_do_pla_super,2025-01-13,"$1,037.92","171,964","3,928","2,922",27,"$19,057.64","$15,444.62","$3,613.02",aw,PLA
aw_chedraui_branding_low_do_pla_super,2025-01-14,$189.09,"24,004",493,167,0,$0.00,$0.00,$0.00,aw,PLA
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_selecto,2025-01-10,$899.18,"91,872",176,25,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_selecto,2025-01-11,$941.12,"101,281",240,30,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_selecto,2025-01-12,$942.07,"110,334",256,35,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_selecto,2025-01-13,$939.51,"108,834",241,38,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_selecto,2025-01-14,$171.69,"20,009",46,0,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_ab,2025-01-10,"$1,298.52","136,122",262,20,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_ab,2025-01-11,"$1,358.16","164,373",386,32,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_ab,2025-01-12,"$1,359.44","160,868",368,30,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_ab,2025-01-13,"$1,382.14","154,484",338,34,0,$0.00,$0.00,$0.00,aw,Branding
aw_chedraui_branding_see_yt_videoreach_feria-naturalmente_ab,2025-01-14,$213.72,"27,997",49,2,0,$0.00,$0.00,$0.00,aw,Branding
fb_chedraui_ecomm_do_auct_conv_rmk,2024-12-15,"$23,754.16","486,041","13,945","6,059",239,"$175,524.68","$144,110.62","$31,414.06",fb,CONV RMK
fb_chedraui_branding_think_auct_reach_ig_aon,2024-12-15,"$4,699.32","352,032",277,58,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_a_b,2024-12-15,"$1,995.89","323,422",598,30,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_c_d,2024-12-15,"$2,111.54","357,643",864,45,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_selecto,2024-12-15,$955.86,"153,824",327,20,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_daba_view_content,2024-12-15,"$36,162.81","2,451,756","120,629","55,679",14,"$13,410.15","$13,410.15",$0.00,fb,DABA
fb_chedraui_branding_see_auct_reach_folletos_vive_bella,2024-12-15,$572.73,"115,178",132,11,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_ecomm_do_auct_advantage_shopping,2024-12-15,"$23,790.18","568,693","20,374","7,983",251,"$160,518.68","$152,056.00","$8,462.68",fb,ASC
fb_chedraui_branding_low_do_auct_daba_no_super,2024-12-15,"$5,027.85","126,577","14,539","5,207",10,"$12,860.81","$12,258.86",$601.95,fb,DABA
fb_chedraui_branding_think_auct_reach_oferteo_aon,2024-12-15,"$51,897.85","8,523,124","16,771","2,360",0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folleto_chedrauilandia_2024,2024-12-15,"$2,171.75","451,255","1,600",43,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_asc_view_content,2024-12-15,"$27,397.16","1,171,541","137,774","68,979",11,"$11,571.86","$11,322.50",$249.36,fb,Branding
fb_chedraui_branding_low_do_auct_daba_super_product,2024-12-15,"$15,101.39","223,790","20,583","7,129",86,"$50,567.63","$48,160.07","$2,407.56",fb,DABA
fb_chedraui_branding_low_do_auct_daba_apuestas,2024-12-15,"$21,999.72","447,699","20,087","9,269",65,"$126,370.19","$81,518.88","$44,851.31",fb,DABA
fb_chedraui_branding_low_do_auct_dpa_unificada,2024-12-15,"$7,152.35","127,751","10,096","4,211",37,"$59,909.97","$59,428.22",$481.75,fb,DPA
fb_chedraui_ecomm_do_auct_conv_rmk,2024-12-16,"$28,075.53","694,484","17,431","6,208",171,"$110,550.98","$103,304.83","$7,246.15",fb,CONV RMK
fb_chedraui_branding_think_auct_reach_ig_aon,2024-12-16,"$4,447.29","344,188",297,64,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_a_b,2024-12-16,"$1,946.97","325,495",591,38,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_c_d,2024-12-16,"$1,711.53","297,825",720,24,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_selecto,2024-12-16,"$1,048.51","169,837",376,20,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_daba_view_content,2024-12-16,"$26,138.05","1,716,997","97,768","48,488",4,"$2,050.00","$2,050.00",$0.00,fb,DABA
fb_chedraui_branding_see_auct_reach_folletos_vive_bella,2024-12-16,$515.14,"105,873",128,8,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_ecomm_do_auct_advantage_shopping,2024-12-16,"$21,183.85","656,843","20,794","6,431",136,"$70,367.73","$64,814.69","$5,553.04",fb,ASC
fb_chedraui_branding_low_do_auct_daba_no_super,2024-12-16,"$4,538.33","118,171","12,982","4,884",9,"$14,057.70","$11,377.60","$2,680.10",fb,DABA
fb_chedraui_branding_think_auct_reach_oferteo_aon,2024-12-16,"$30,382.74","5,438,991","11,157","1,542",0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folleto_chedrauilandia_2024,2024-12-16,"$2,059.22","431,463","1,432",39,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_asc_view_content,2024-12-16,"$26,901.74","1,309,493","135,634","72,014",5,"$4,103.80","$4,103.80",$0.00,fb,Branding
fb_chedraui_branding_low_do_auct_daba_super_product,2024-12-16,"$14,693.14","247,778","23,045","7,874",46,"$28,057.46","$24,435.03","$3,622.43",fb,DABA
fb_chedraui_branding_low_do_auct_daba_apuestas,2024-12-16,"$21,999.81","443,659","19,959","6,642",26,"$39,822.48","$27,579.14","$12,243.34",fb,DABA
fb_chedraui_branding_low_do_auct_dpa_unificada,2024-12-16,"$7,693.95","142,526","10,620","4,484",17,"$5,452.50","$5,207.25",$245.25,fb,DPA
fb_chedraui_ecomm_do_auct_conv_rmk,2024-12-17,"$2,807.91","65,953","2,954","1,677",40,"$30,676.36","$30,249.98",$426.38,fb,CONV RMK
fb_chedraui_branding_think_auct_reach_ig_aon,2024-12-17,"$4,430.75","345,012",286,62,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_a_b,2024-12-17,"$1,709.19","302,420",600,30,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_c_d,2024-12-17,"$2,014.31","368,884",910,43,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_selecto,2024-12-17,$911.71,"160,182",328,11,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_daba_view_content,2024-12-17,"$19,112.07","943,590","105,616","46,957",4,"$14,645.80","$14,645.80",$0.00,fb,DABA
fb_chedraui_branding_see_auct_reach_folletos_vive_bella,2024-12-17,$527.77,"115,315",175,14,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_ecomm_do_auct_advantage_shopping,2024-12-17,"$2,813.69","111,283","9,734","2,616",33,"$18,397.18","$15,806.95","$2,590.23",fb,ASC
fb_chedraui_branding_low_do_auct_daba_no_super,2024-12-17,"$5,779.54","151,643","12,151","4,609",10,"$44,406.86","$43,479.57",$927.29,fb,DABA
fb_chedraui_branding_think_auct_reach_oferteo_aon,2024-12-17,"$27,908.53","4,795,561","10,025","1,236",0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folleto_chedrauilandia_2024,2024-12-17,"$2,046.96","442,220","1,596",71,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_asc_view_content,2024-12-17,"$22,034.16","1,089,318","125,646","64,915",8,"$3,981.90","$3,441.00",$540.90,fb,Branding
fb_chedraui_branding_low_do_auct_daba_super_product,2024-12-17,"$6,591.08","97,654","10,320","3,767",30,"$12,474.94","$11,507.94",$967.00,fb,DABA
fb_chedraui_branding_low_do_auct_daba_apuestas,2024-12-17,"$6,999.26","125,157","5,781","2,653",26,"$25,419.79","$20,018.73","$5,401.06",fb,DABA
fb_chedraui_branding_low_do_auct_dpa_unificada,2024-12-17,"$2,431.04","46,028","4,044","1,748",8,"$10,261.05","$8,961.70","$1,299.35",fb,DPA
fb_chedraui_branding_low_do_auct_conv_pr_super_abtest_formatos,2024-12-17,"$2,356.24","84,191","3,630",759,3,"$1,040.21","$1,040.21",$0.00,fb,Branding
fb_chedraui_ecomm_do_auct_conv_rmk,2024-12-18,"$3,135.03","89,865","1,630","1,140",35,"$21,690.18","$13,041.22","$8,648.96",fb,CONV RMK
fb_chedraui_branding_think_auct_reach_ig_aon,2024-12-18,"$4,352.23","346,376",256,66,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_a_b,2024-12-18,"$1,810.88","335,488",641,26,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_c_d,2024-12-18,"$1,837.56","359,735",845,32,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folletos_selecto,2024-12-18,$814.29,"145,824",277,12,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_daba_view_content,2024-12-18,"$16,967.87","881,050","92,522","43,999",3,$764.20,$764.20,$0.00,fb,DABA
fb_chedraui_branding_see_auct_reach_folletos_vive_bella,2024-12-18,$480.23,"116,261",162,13,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_ecomm_do_auct_advantage_shopping,2024-12-18,"$3,067.49","132,232","5,591","1,568",25,"$24,506.03","$21,488.23","$3,017.80",fb,ASC
fb_chedraui_branding_low_do_auct_daba_no_super,2024-12-18,"$2,952.55","89,563","8,275","3,200",16,"$25,724.57","$19,999.20","$5,725.37",fb,DABA
fb_chedraui_branding_think_auct_reach_oferteo_aon,2024-12-18,"$35,781.29","6,402,845","13,862","1,550",0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_think_auct_reach_folleto_chedrauilandia_2024,2024-12-18,"$2,052.65","478,501","1,680",48,0,$0.00,$0.00,$0.00,fb,Branding
fb_chedraui_branding_middle_think_auct_asc_view_content,2024-12-18,"$15,239.82","717,886","85,883","46,568",11,"$18,733.80","$18,191.40",$542.40,fb,Branding
fb_chedraui_branding_low_do_auct_daba_super_product,2024-12-18,"$5,717.29","88,183","8,305","3,400",44,"$27,748.49","$23,278.50","$4,469.99",fb,DABA
